id,title,genre,original_language,popularity,release_date,vote_average,vote_count
3175,Barry Lyndon,"Drama,Romance,War",en,13.443,11/26/1975,8,2243
41050,La Notte,"Drama,Romance",it,8.121,1/24/1961,8,489
359724,Ford v Ferrari,"Drama,Action,History",en,51.999,11/13/2019,8,5850
11712,Sanjuro,"Drama,Action,Comedy",ja,12.524,1/1/1962,8,435
242828,When Marnie Was There,"Animation,Drama",ja,45.105,7/19/2014,8,1429
213,North by Northwest,"Mystery,Thriller",en,15.329,7/8/1959,8,3277
360814,Dangal,"Drama,Action",hi,11.406,12/21/2016,8,714
94047,My Way,"Drama,Action,History,War",ko,14.775,12/21/2011,8,295
560066,Scooby-Doo! and the Curse of the 13th Ghost,"Comedy,Family,Animation,Adventure,Mystery",en,13.866,2/5/2019,8,207
1580,Rope,"Crime,Drama,Thriller",en,12.661,3/11/1948,8,2089
1578,Raging Bull,"Drama,History",en,20.938,11/14/1980,8,3409
1092,The Third Man,"Thriller,Mystery",en,10.808,8/31/1949,8,1398
20875,Operation Y and Other Shurik's Adventures,Comedy,ru,9.284,8/16/1965,8,204
29264,The Exterminating Angel,"Comedy,Drama,Fantasy",es,7.062,5/16/1962,8,518
20334,The Shop Around the Corner,"Comedy,Drama,Romance",en,15.611,1/12/1940,8,420
18438,Castaway on the Moon,"Drama,Comedy,Romance",ko,9.122,5/14/2009,8,532
28971,Limelight,"Drama,Music,Romance",en,8.874,10/23/1952,8,376
527774,Raya and the Last Dragon,"Animation,Family,Fantasy,Action,Adventure",en,221.83,3/3/2021,8,5452
406785,Inner Workings,"Animation,Family,Comedy",en,6.677,11/23/2016,8,235
10238,Cries and Whispers,Drama,sv,10.151,12/21/1972,8,538
458302,"Remi, Nobody's Boy","Adventure,Family,Drama",fr,11.718,12/12/2018,8,347
142061,"Batman: The Dark Knight Returns, Part 2","Science Fiction,Action,Animation,Mystery",en,17.253,1/3/2013,8,1156
523781,Words on Bathroom Walls,"Drama,Romance",en,11.647,8/21/2020,8,421
15383,Army of Shadows,"War,Drama,Thriller",fr,9.168,9/10/1969,8,476
573164,An Egg Rescue,"Animation,Comedy",es,164.059,8/12/2021,8,313
455714,Bad Genius,"Comedy,Drama,Crime,Thriller",th,16.315,5/3/2017,8,639
20453,3 Idiots,"Drama,Comedy",hi,47.97,12/23/2009,8,1865
627,Trainspotting,"Drama,Crime",en,25.467,2/23/1996,8,8266
530915,1917,"War,Drama,Action,Thriller,History",en,41.834,12/25/2019,8,9935
947,Lawrence of Arabia,"War,History,Adventure,Drama",en,22.59,12/11/1962,8,2343
489412,It's Such a Beautiful Day,"Drama,Animation,Comedy",en,6.092,8/24/2012,8,207
10515,Castle in the Sky,"Adventure,Fantasy,Animation,Action,Family,Romance",ja,37.878,8/2/1986,8,3245
45752,Scooby-Doo! Camp Scare,"Animation,Comedy,Family,Mystery",en,34.982,9/14/2010,8,217
20271,Divorce Italian Style,Comedy,it,8.363,12/20/1961,8,337
405,La Strada,Drama,it,8.508,9/23/1954,8,811
24,Kill Bill: Vol. 1,"Action,Crime",en,42.467,10/10/2003,8,14823
38286,Three Men and a Leg,Comedy,it,7.464,12/27/1997,8,1850
775,A Trip to the Moon,"Adventure,Science Fiction",fr,15.828,4/17/1902,8,1344
110,Three Colors: Red,"Drama,Mystery,Romance",fr,15.038,5/12/1994,8,1031
801335,Girl in the Basement,"Crime,Thriller",en,222.729,2/27/2021,8,394
10242,What Ever Happened to Baby Jane?,"Drama,Horror,Thriller",en,10.735,10/12/1962,8,797
10404,Raise the Red Lantern,Drama,zh,11.32,12/18/1991,8,532
862,Toy Story,"Animation,Adventure,Family,Comedy",en,218.376,10/30/1995,8,15623
17295,The Battle of Algiers,"Drama,War,History",it,7.06,9/8/1966,8,534
3777,Throne of Blood,"Drama,History",ja,11.394,1/15/1957,8,604
70,Million Dollar Baby,Drama,en,20.343,12/15/2004,8,8068
920394,My Father's Violin,"Drama,Music",tr,33.154,1/21/2022,8,280
414419,Kill Bill: The Whole Bloody Affair,"Action,Crime,Thriller",en,21.607,3/27/2011,8,770
505262,My Hero Academia: Two Heroes,"Animation,Action,Adventure,Fantasy",ja,193.509,8/3/2018,8,778
31411,The Cameraman,"Comedy,Romance,Drama,Family",en,7.215,9/10/1928,8,265
76,Before Sunrise,"Drama,Romance",en,18.804,1/27/1995,8,3218
21334,Children of Heaven,"Drama,Family",fa,24.82,8/1/1997,8,458
49964,Where Is My Friend's House?,"Drama,Family",fa,7.118,7/1/1987,8,211
588228,The Tomorrow War,"Action,Science Fiction,Adventure",en,256.603,7/2/2021,8,5625
234,The Cabinet of Dr. Caligari,"Drama,Horror,Thriller,Crime",de,15.592,2/27/1920,8,1136
149,Akira,"Animation,Science Fiction,Action",ja,43.652,7/16/1988,8,3159
7857,Amarcord,"Comedy,Drama",it,16.436,12/13/1973,8,865
640,Catch Me If You Can,"Drama,Crime",en,45.878,12/25/2002,8,12740
76203,12 Years a Slave,"Drama,History",en,44.917,10/18/2013,8,9777
20722,La Maison en Petits Cubes,Animation,ja,11.186,6/10/2008,8,368
11010,The Postman,"Comedy,Drama,Romance",it,9.32,4/7/1994,8,932
5925,The Great Escape,"Adventure,Drama,History,Thriller,War",en,19.927,6/20/1963,8,2013
594634,Close to the Horizon,"Drama,Romance",de,22.815,10/10/2019,7.9,374
779047,Us Again,"Animation,Romance,Drama",en,7.785,3/3/2021,7.9,239
43949,Flipped,"Romance,Drama",en,38.408,8/6/2010,7.9,2257
548544,Invisible Life,Drama,pt,7.79,8/30/2019,7.9,246
152532,Dallas Buyers Club,"Drama,History",en,14.59,11/1/2013,7.9,7414
756999,The Black Phone,"Horror,Thriller",en,5278.336,6/22/2022,8,1101
491480,The Boy Who Harnessed the Wind,"Drama,History,Family",en,33.713,2/14/2019,7.9,1310
745,The Sixth Sense,"Mystery,Thriller,Drama",en,43.102,8/6/1999,7.9,9687
522212,Just Mercy,"Drama,Crime,History",en,15.744,12/25/2019,7.9,1755
160885,Tel chi el telùn,Comedy,it,4.366,5/12/1999,7.9,296
14160,Up,"Animation,Comedy,Family,Adventure",en,117.052,5/28/2009,7.9,17392
556901,Teen Titans Go! vs. Teen Titans,"Action,Animation",en,33.578,7/21/2019,7.9,385
552532,Charm City Kings,Drama,en,21.532,1/27/2020,7.9,299
316029,The Greatest Showman,Drama,en,30.112,12/20/2017,7.9,8202
9323,Ghost in the Shell,"Action,Animation,Science Fiction",ja,31.37,11/18/1995,7.9,2586
3083,Mr. Smith Goes to Washington,"Comedy,Drama",en,11.042,10/19/1939,7.9,800
223,Rebecca,"Mystery,Drama,Thriller,Romance",en,14.854,3/23/1940,7.9,1325
32085,Vincent,"Animation,Fantasy",en,8.369,10/1/1982,7.9,711
33,Unforgiven,Western,en,20.664,8/7/1992,7.9,3459
435129,The Breadwinner,"Animation,War,Drama",en,13.942,11/17/2017,7.9,625
8290,La Grande Vadrouille,"Comedy,War",fr,20.29,12/8/1966,7.9,1057
3034,Young Frankenstein,Comedy,en,14.001,12/15/1974,7.9,2600
508943,Luca,"Animation,Comedy,Family,Fantasy",en,341.705,6/17/2021,7.9,6498
334533,Captain Fantastic,"Adventure,Drama",en,48.913,7/8/2016,7.9,5500
1646,Freedom Writers,"Crime,Drama",en,26.723,1/5/2007,7.9,1816
150540,Inside Out,"Animation,Family,Adventure,Drama,Comedy",en,106.458,6/9/2015,7.9,18032
48035,Ordet,Drama,da,6.807,1/9/1955,7.9,265
25364,Ace in the Hole,Drama,en,7.672,6/29/1951,7.9,492
24167,Two Women,"Drama,War",it,7.185,12/22/1960,7.9,424
2011,Persepolis,"Animation,Drama",fr,10.692,6/27/2007,7.9,1559
197,Braveheart,"Action,Drama,History,War",en,38.892,3/14/1995,7.9,8481
78,Blade Runner,"Science Fiction,Drama,Thriller",en,40.476,6/25/1982,7.9,11599
613868,Cousins,"Comedy,Romance,Drama",pt,12.64,12/10/2019,7.9,242
10674,Mulan,"Animation,Family,Adventure",en,138.822,6/18/1998,7.9,8138
6977,No Country for Old Men,"Crime,Drama,Thriller",en,35.532,6/13/2007,7.9,9850
662,La Jetée,"Romance,Science Fiction",fr,10.496,2/16/1962,7.9,670
597316,My Little Pony: A New Generation,"Animation,Family,Fantasy,Comedy,Music,Adventure",en,90.393,9/23/2021,7.9,224
829,Chinatown,"Crime,Drama,Mystery,Thriller",en,18.292,6/20/1974,7.9,3008
329,Jurassic Park,"Adventure,Science Fiction",en,66.065,6/11/1993,7.9,13748
60243,A Separation,Drama,fa,10.258,2/15/2011,7.9,1358
81,Nausicaä of the Valley of the Wind,"Adventure,Animation,Fantasy",ja,28.385,3/11/1984,7.9,2741
85,Raiders of the Lost Ark,"Adventure,Action",en,39.769,6/12/1981,7.9,10209
31439,To Live,"Drama,Romance,War",zh,10.442,5/26/1994,7.9,200
10728,Faust,"Drama,Fantasy,Horror",de,7.325,10/13/1926,7.9,255
37797,Whisper of the Heart,"Animation,Drama,Family",ja,44.337,7/15/1995,7.9,1484
615453,Ne Zha,"Animation,Fantasy,Adventure",zh,23.083,7/26/2019,7.9,279
331482,Little Women,"Drama,Romance",en,43.437,12/25/2019,7.9,4920
10386,The Iron Giant,"Family,Animation,Adventure,Science Fiction,Comedy",en,82.321,8/6/1999,7.9,4586
7984,In the Name of the Father,Drama,en,14.667,12/12/1993,7.9,1374
671,Harry Potter and the Philosopher's Stone,"Adventure,Fantasy",en,287.011,11/16/2001,7.9,22937
183011,Justice League: The Flashpoint Paradox,"Science Fiction,Animation,Action,Adventure",en,32.533,7/30/2013,7.9,1475
47796,Mamma Roma,Drama,it,7.734,9/22/1962,7.9,298
2721,Z,"Drama,History,Thriller",fr,10.477,2/26/1969,7.9,321
679,Aliens,"Action,Thriller,Science Fiction",en,76.725,7/18/1986,7.9,7790
631,Sunrise: A Song of Two Humans,"Drama,Romance",en,8.53,11/4/1927,7.9,603
45523,Louis C.K.: Hilarious,Comedy,en,5.554,1/26/2010,7.9,218
3870,1900,"Drama,History",it,12.417,9/1/1976,7.9,488
3112,The Night of the Hunter,"Crime,Drama,Thriller",en,8.633,8/26/1955,7.9,1201
122906,About Time,"Drama,Romance,Fantasy",en,35.697,9/4/2013,7.9,7013
198,To Be or Not to Be,"Comedy,War",en,9.583,3/5/1942,7.9,509
118340,Guardians of the Galaxy,"Action,Science Fiction,Adventure",en,80.592,7/30/2014,7.9,24684
29455,Winter Light,Drama,sv,6.906,2/11/1963,7.9,325
1892,Return of the Jedi,"Adventure,Action,Science Fiction",en,26.349,5/25/1983,7.9,13013
194,Amélie,"Comedy,Romance",fr,29.126,4/25/2001,7.9,9821
564427,Minha Vida em Marte,"Comedy,Romance",pt,4.298,12/27/2018,7.9,261
369557,Sing Street,"Comedy,Romance,Drama,Music",en,12.019,3/11/2016,7.9,1929
1402,The Pursuit of Happyness,Drama,en,36.131,12/14/2006,7.9,8357
946,Letter from an Unknown Woman,"Drama,Romance",en,7.502,4/28/1948,7.9,228
804,Roman Holiday,"Romance,Comedy,Drama",en,16.377,8/26/1953,7.9,1594
746957,You've Got This,"Romance,Comedy",es,11.641,10/2/2020,7.9,253
56231,The Working Class Goes to Heaven,Drama,it,7.646,9/17/1971,7.9,275
31442,Ivan's Childhood,"Drama,War",ru,8.835,5/9/1962,7.9,519
579245,The Specials,"Comedy,Drama",fr,8.328,10/23/2019,7.9,715
25538,Yi Yi,"Drama,Romance",zh,13.577,9/20/2000,7.9,371
3078,It Happened One Night,"Comedy,Romance",en,9.83,2/22/1934,7.9,929
16,Dancer in the Dark,"Drama,Crime",en,13.371,6/30/2000,7.9,1425
83564,La luna,"Animation,Family",en,6.159,2/10/2012,7.9,662
949,Heat,"Action,Crime,Drama,Thriller",en,66.459,12/15/1995,7.9,5629
752,V for Vendetta,"Action,Thriller,Fantasy",en,40.257,2/23/2006,7.9,12384
301,Rio Bravo,Western,en,15.976,3/17/1959,7.9,867
379170,Sherlock: The Abominable Bride,"Crime,Drama,Mystery,TV Movie",en,24.639,1/1/2016,7.9,2017
16390,Scooby-Doo! and the Samurai Sword,"Family,Mystery,Animation,Comedy,Action,Fantasy",en,12.718,4/7/2009,7.9,205
13398,Tokyo Godfathers,"Animation,Drama,Comedy",ja,12.468,12/29/2003,7.9,855
367412,Whiplash,"Drama,Music",en,7.658,1/18/2013,7.9,259
348892,Bajrangi Bhaijaan,"Action,Comedy,Drama",hi,9.579,7/17/2015,7.9,362
296096,Me Before You,"Drama,Romance",en,141.412,6/1/2016,7.9,10296
404378,A Street Cat Named Bob,"Family,Drama",en,15.579,11/4/2016,7.9,1139
1394,Nostalgia,"Drama,Romance",ru,11.362,5/1/1983,7.9,389
6715,The Cure,"Drama,Family",en,11.008,4/21/1995,7.9,240
10997,Farewell My Concubine,Drama,zh,10.943,1/1/1993,7.9,382
726684,Miraculous World: Shanghai – The Legend of Ladydragon,"Animation,Family,Adventure,Fantasy,Action,TV Movie",fr,268.031,5/15/2021,7.9,459
210577,Gone Girl,"Mystery,Thriller,Drama",en,50.917,10/1/2014,7.9,15994
843241,The Seven Deadly Sins: Cursed by Light,"Animation,Fantasy",ja,452.698,7/2/2021,7.9,366
391,A Fistful of Dollars,Western,it,21.83,1/18/1964,7.9,3333
30588,Monsieur Verdoux,"Comedy,Crime",en,8.117,9/26/1947,7.9,306
1675,Day for Night,"Comedy,Drama",fr,6.809,5/24/1973,7.9,480
11293,Paper Moon,"Comedy,Crime,Drama",en,9.458,5/9/1973,7.9,516
827,Diabolique,"Drama,Horror,Thriller",fr,9.478,1/29/1955,7.9,722
86000,Always,"Romance,Drama,Adventure",ko,10.591,10/20/2011,7.9,223
430424,See You Up There,"Drama,Crime,War",fr,10.747,10/25/2017,7.9,1067
313369,La La Land,"Comedy,Drama,Romance,Music",en,33.13,11/29/2016,7.9,14402
11830,Tampopo,Comedy,ja,8.819,11/23/1985,7.9,234
303867,World of Tomorrow,"Animation,Drama,Science Fiction",en,5.697,1/22/2015,7.9,248
20873,The Diamond Arm,"Adventure,Comedy,Crime",ru,6.761,2/2/1968,7.9,210
381341,Perfect Strangers,"Comedy,Drama",it,14.692,2/11/2016,7.9,3907
16804,Departures,Drama,ja,9.363,9/13/2008,7.9,635
275,Fargo,"Crime,Drama,Thriller",en,16.833,3/8/1996,7.9,6488
11036,The Notebook,"Romance,Drama",en,73.957,6/25/2004,7.9,9665
593,Solaris,"Drama,Science Fiction,Mystery",ru,11.956,3/20/1972,7.9,1232
393,Kill Bill: Vol. 2,"Action,Crime,Thriller",en,36.306,4/16/2004,7.9,11872
266856,The Theory of Everything,"Drama,Romance",en,33.618,11/26/2014,7.9,9418
833,Umberto D.,Drama,it,8.132,1/20/1952,7.9,512
505192,Shoplifters,Drama,ja,14.373,6/2/2018,7.9,1587
597,Titanic,"Drama,Romance",en,161.931,11/18/1997,7.9,21277
22596,Safety Last!,"Comedy,Romance,Action",en,7.928,4/1/1923,7.9,351
2440,Joint Security Area,"War,Drama,Thriller,Action",ko,12.609,9/9/2000,7.9,468
5511,Le Samouraï,"Crime,Thriller",fr,12.288,10/25/1967,7.9,759
22843,Evangelion: 2.0 You Can (Not) Advance,"Animation,Science Fiction,Action,Drama",ja,30.334,6/26/2009,7.9,618
934,Rififi,"Drama,Action,Crime",fr,8.753,4/13/1955,7.9,403
438631,Dune,"Science Fiction,Adventure",en,216.157,9/8/2021,7.9,7373
10774,Network,Drama,en,10.745,11/14/1976,7.9,1309
1162,The Miracle Worker,Drama,en,6.016,5/23/1962,7.9,226
235,Stand by Me,"Crime,Drama",en,21.683,8/8/1986,7.9,4639
398924,A Bag of Marbles,"War,Drama",fr,7.65,1/18/2017,7.9,723
93,Anatomy of a Murder,"Crime,Drama,Mystery,Thriller",en,13.772,7/1/1959,7.9,732
23160,Werckmeister Harmonies,Drama,hu,9.083,7/12/2000,7.9,231
399174,Isle of Dogs,"Adventure,Comedy,Animation",en,18.433,3/23/2018,7.9,3937
152601,Her,"Romance,Science Fiction,Drama",en,27.412,12/18/2013,7.9,12233
33320,Millennium Actress,"Animation,Drama,Romance",ja,13.83,9/14/2001,7.9,567
602063,Rurouni Kenshin: The Final,"Action,Adventure,Drama",ja,62.242,4/23/2021,7.9,329
293299,Feast,"Animation,Comedy,Drama,Family",en,8.069,10/25/2014,7.9,761
705861,Hustle,"Drama,Comedy",en,966.604,6/3/2022,7.9,1209
579792,Cindy La Regia,"Comedy,Romance",es,13.303,1/24/2020,7.9,220
445030,No Game No Life: Zero,"Animation,Action,Drama",ja,50.661,7/15/2017,7.9,287
5544,Hiroshima Mon Amour,"Drama,History,Romance",fr,13.006,6/10/1959,7.9,596
546554,Knives Out,"Comedy,Crime,Mystery",en,55.712,11/27/2019,7.9,9033
352173,Drishyam,"Crime,Drama,Thriller,Mystery",hi,6.715,7/30/2015,7.9,270
5924,Papillon,"Crime,Drama",en,17.457,12/13/1973,7.9,1499
677638,We Bare Bears: The Movie,"Animation,Adventure,Family,Comedy,TV Movie",en,85.597,6/30/2020,7.9,725
614917,King Richard,"Drama,History",en,88.414,11/18/2021,7.9,1430
11602,Through a Glass Darkly,Drama,sv,7.207,6/6/1961,7.9,377
185789,Mulholland Dr.,"Thriller,TV Movie,Drama,Mystery",en,7.148,1/1/1999,7.9,382
11953,Kagemusha,"Action,Drama,History,War",ja,12.106,4/26/1980,7.9,489
180147,We Are the Nobles,Comedy,es,43.243,3/28/2013,7.9,410
581,Dances with Wolves,"Adventure,Drama,Western",en,23.701,3/30/1990,7.9,3402
113833,The Normal Heart,Drama,en,8.249,5/25/2014,7.9,780
24238,Mary and Max,"Animation,Comedy,Drama",en,12.492,2/9/2009,7.9,1565
14574,The Boy in the Striped Pyjamas,"War,Drama,History",en,80.111,5/7/2008,7.9,5926
453,A Beautiful Mind,"Drama,Romance",en,35.547,12/11/2001,7.9,8623
71157,Polisse,"Drama,Thriller",fr,7.433,10/6/2011,7.9,1008
980,The Ox-Bow Incident,Western,en,10.808,12/4/1942,7.9,275
47931,Elite Squad: The Enemy Within,"Drama,Action,Crime",pt,22.556,10/8/2010,7.9,1468
31011,Mr. Nobody,"Science Fiction,Drama,Romance,Fantasy",en,20.672,11/6/2009,7.9,5162
665,Ben-Hur,"Action,Drama,History",en,34.717,11/18/1959,7.9,2134
596,The Grapes of Wrath,Drama,en,11.375,3/15/1940,7.9,737
899405,Anonymously Yours,"Drama,Romance",es,50.904,12/10/2021,7.8,286
265195,Wild Tales,"Drama,Thriller,Comedy",es,21.016,8/21/2014,7.8,2692
1626,Vivre Sa Vie,Drama,fr,10.169,8/28/1962,7.8,481
777,Grand Illusion,"Drama,History,War",fr,7.248,6/4/1937,7.8,508
144,Wings of Desire,"Drama,Fantasy,Romance",de,10.925,5/17/1987,7.8,973
115,The Big Lebowski,"Comedy,Crime",en,24.165,3/6/1998,7.8,9452
32480,The Marquis of Grillo,Comedy,it,5.543,12/23/1981,7.8,395
24480,Partly Cloudy,"Animation,Family,Comedy",en,8.872,5/28/2009,7.8,862
11049,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,"Animation,Science Fiction,Music,Adventure",ja,11.173,5/28/2003,7.8,325
59440,Warrior,"Drama,Action",en,76.067,9/9/2011,7.8,3761
359156,Don't Be Bad,"Crime,Drama",it,6.897,9/8/2015,7.8,819
152742,The Best Offer,"Drama,Romance,Crime",it,10.673,1/1/2013,7.8,2438
58129,The Phantom Carriage,"Drama,Fantasy,Horror",sv,11.533,1/1/1921,7.8,222
16859,Kiki's Delivery Service,"Animation,Family,Fantasy,Adventure",ja,42.865,7/29/1989,7.8,3078
6075,Carlito's Way,"Crime,Thriller,Drama",en,17.871,11/10/1993,7.8,2542
10757,Kabhi Khushi Kabhie Gham,"Comedy,Drama",hi,16.124,12/14/2001,7.8,432
50759,An Autumn Afternoon,Drama,ja,10.399,11/18/1962,7.8,200
9479,The Nightmare Before Christmas,"Fantasy,Animation,Family",en,83.129,10/9/1993,7.8,7580
810693,Jujutsu Kaisen 0,"Animation,Action,Fantasy",ja,1444.117,12/24/2021,7.8,233
503314,Dragon Ball Super: Broly,"Action,Science Fiction,Animation",ja,131.817,12/14/2018,7.8,2330
200727,"Love, Rosie","Comedy,Romance",en,64.502,10/16/2014,7.8,5518
1018,Mulholland Drive,"Thriller,Drama,Mystery",en,24.039,6/6/2001,7.8,4971
887,The Best Years of Our Lives,"Drama,Romance,War",en,11.9,12/25/1946,7.8,474
354857,Regular Show: The Movie,"Animation,Comedy,Science Fiction,TV Movie",en,31.338,9/1/2015,7.8,274
317442,The Last: Naruto the Movie,"Action,Romance,Animation",ja,226.8,12/6/2014,7.8,1198
5000,Forbidden Games,"Drama,History",fr,7.074,5/9/1952,7.8,233
113,"Spring, Summer, Fall, Winter... and Spring",Drama,ko,11.302,9/19/2003,7.8,835
609242,The Heist of the Century,"Comedy,Thriller,Crime",es,37.98,1/16/2020,7.8,635
25253,Crooks in Clover,"Action,Comedy,Crime",fr,8.719,11/27/1963,7.8,407
15859,A Moment to Remember,"Drama,Romance",ko,15.273,11/5/2004,7.8,232
841755,Mortal Kombat Legends: Battle of the Realms,"Animation,Action,Fantasy",en,121.616,8/30/2021,7.8,276
21135,L'Eclisse,"Romance,Drama",it,7.817,4/12/1962,7.8,346
613,Downfall,"Drama,History,War",de,16.996,9/16/2004,7.8,3051
136,Freaks,"Drama,Horror",en,11.787,2/12/1932,7.8,909
11656,The Virgin Spring,"Crime,Drama,Thriller",sv,7.656,2/8/1960,7.8,455
335578,Land of Mine,"War,Drama,History",da,11.764,12/3/2015,7.8,1187
31056,A Short Film About Love,"Drama,Romance",pl,5.732,1/1/1988,7.8,270
89,Indiana Jones and the Last Crusade,"Adventure,Action",en,33.359,5/24/1989,7.8,8253
5991,The Last Laugh,Drama,de,5.843,12/23/1924,7.8,224
12,Finding Nemo,"Animation,Family",en,128.733,5/30/2003,7.8,16604
968,Dog Day Afternoon,"Crime,Drama,Thriller",en,16.178,8/1/1975,7.8,2330
805,Rosemary's Baby,"Drama,Horror,Thriller",en,23.645,6/12/1968,7.8,3145
585,"Monsters, Inc.","Animation,Comedy,Family",en,220.605,11/1/2001,7.8,15713
10775,Infernal Affairs,"Drama,Action,Thriller,Crime,Mystery",cn,12.826,12/12/2002,7.8,1214
5915,Into the Wild,"Adventure,Drama",en,15.802,9/11/2007,7.8,8347
826,The Bridge on the River Kwai,"Drama,History,War",en,12.349,10/11/1957,7.8,1601
674,Harry Potter and the Goblet of Fire,"Adventure,Fantasy,Family",en,260.25,11/16/2005,7.8,17479
396,Who's Afraid of Virginia Woolf?,Drama,en,7.875,6/22/1966,7.8,621
446159,Bacurau,"Mystery,Western,Thriller",pt,9.3,8/29/2019,7.8,860
502,Fail Safe,"Drama,Thriller,War",en,10.059,10/7/1964,7.8,273
810171,The Valet,"Comedy,Romance",en,362.118,5/11/2022,7.8,291
80,Before Sunset,"Drama,Romance",en,15.163,2/10/2004,7.8,2681
314365,Spotlight,"Drama,History",en,13.601,11/6/2015,7.8,7240
25606,White Collar Blues,Comedy,it,8.418,3/27/1975,7.8,712
1908,Inherit the Wind,"Drama,History",en,6.26,7/7/1960,7.8,307
1280,3-Iron,"Drama,Romance,Crime",ko,16.35,10/15/2004,7.8,908
831223,Gone Mom: The Disappearance of Jennifer Dulos,"TV Movie,Thriller,Crime",en,113.99,6/5/2021,7.8,206
142,Brokeback Mountain,"Drama,Romance",en,34.878,9/10/2005,7.8,5815
263115,Logan,"Action,Drama,Science Fiction",en,75.673,2/28/2017,7.8,16975
506574,Descendants 3,"Family,TV Movie,Music,Adventure,Fantasy",en,76.06,8/2/2019,7.8,1240
29845,A Woman Under the Influence,Drama,en,9.083,9/19/1974,7.8,336
762,Monty Python and the Holy Grail,"Adventure,Comedy,Fantasy",en,15.461,5/25/1975,7.8,4729
393559,My Life as a Zucchini,"Animation,Drama,Comedy",fr,9.383,10/12/2016,7.8,1074
423612,Never Look Away,"Drama,Thriller,Romance",de,8.727,10/3/2018,7.8,518
419478,Midnight Sun,"Romance,Drama",en,33.951,3/22/2018,7.8,3010
656563,Rich in Love,"Comedy,Romance",pt,17.857,4/30/2020,7.8,530
428493,God's Own Country,"Romance,Drama",en,22.96,9/1/2017,7.8,725
375794,No Manches Frida,Comedy,es,109.145,9/2/2016,7.8,659
22683,Gifted Hands: The Ben Carson Story,Drama,en,29.782,2/7/2009,7.8,443
696,Manhattan,"Comedy,Drama,Romance",en,9.084,4/25/1979,7.8,1935
435366,Fabricated City,"Action,Thriller,Crime",ko,15.89,2/9/2017,7.8,257
5961,Fanny and Alexander,"Fantasy,Drama,Mystery",sv,9.979,12/17/1982,7.8,592
20126,Deep Red,"Horror,Mystery,Thriller",it,11.629,3/7/1975,7.8,1144
303,Notorious,"Thriller,Romance,Mystery",en,13.089,8/21/1946,7.8,1222
323272,War Room,"Drama,Romance",en,44.786,8/28/2015,7.8,375
13042,Presto,"Animation,Family",en,7.149,6/27/2008,7.8,824
107,Snatch,"Crime,Comedy",en,25.203,1/19/2000,7.8,7439
539517,Constantine: City of Demons - The Movie,"Fantasy,Animation,Horror,Action",en,32.083,10/4/2018,7.8,446
