order_id,order_date,customer_id,customer_region,product_category,product_price,quantity,discount_percent,payment_method,order_status,revenue
100328,2023-02-18,1007,SOUTH,electronics,1443.3,6,5,credit card,Cancelled,8226.81
100329,2023-01-17,1528,SOUTH,Electronics,1170.55,3,0,COD,Returned,3511.6499999999996
100330,2023-06-21,1165,north,Electronics,1312.95,5,10,UPI,In Transit,5908.275000000001
100331,2023-08-08,1495,West,Electronics,1061.26,2,10,credit card,Returned,1910.268
100332,2023-06-07,1589,East,Clothing,1141.95,4,5,Debit Card,In Transit,4339.41
100333,2023-02-15,1428,South,Clothing,787.15,3,0,credit card,delivered,2361.45
100334,2023-01-06,1162,South,Home,1386.74,6,5,UPI,delivered,7904.418
100335,2023-04-09,1365,North,Electronics,1238.43,2,0,Debit Card,Cancelled,2476.86
100336,2023-08-21,1525,South,Home,1266.61,6,10,UPI,Returned,6839.694
100337,2023-02-06,1238,South,Electronics,1011.15,3,15,Credit Card,delivered,2578.4325
100338,2023-10-07,1071,East,Clothing,460.35,6,105,UPI,Delivered,-203.52433878839668
100339,2023-12-15,1444,East,electronics,58.27,2,0,credit card,delivered,116.54
100340,2023-10-29,1508,West,electronics,1403.8,5,5,Credit Card,delivered,6668.049999999999
100341,2023-06-30,1268,,electronics,881.25,5,10,Credit Card,Returned,3965.625
100342,2023-04-05,1414,North,,450.72,7,-5,COD,In Transit,3312.792
100343,2023-04-09,1244,South,electronics,227.96,7,10,credit card,Delivered,1732.6084575193452
100344,2023-07-07,1059,West,Clothng,1245.14,4,0,credit card,Delivered,4980.56
100345,2023-04-26,1005,North,Electronics,1255.6,6,5,Debit Card,In Transit,7156.919999999999
100346,2023-07-10,1569,SOUTH,electronics,1222.69,5,10,UPI,Returned,5502.1050000000005
100347,2023-09-10,1406,South,Clothng,969.4,1,15,,delivered,261.14696343048377
100348,2023-06-10,1216,South,Clothng,552.19,2,20,UPI,In Transit,883.5040000000001
100349,2023-09-13,1025,East,Clothng,459.59,2,0,credit card,Delivered,919.18
100350,2023-11-19,1004,north,Home,17.79,3,105,UPI,Delivered,-2.668500000000002
100351,2023-05-08,1531,North,Home,1251.24,4,0,credit card,delivered,5004.96
100352,2023-01-18,1389,South,Clothng,135.71,0,105,Credit Card,delivered,-0.0
100353,2023-10-08,1570,North,,947.98,7,20,UPI,Cancelled,5308.688000000001
100354,2023-08-11,1447,,electronics,758.59,7,10,UPI,In Transit,4779.117
100355,2023-02-23,1145,West,Electronics,792.4,5,15,credit card,delivered,3367.7
100356,2023-02-27,1387,West,,1390.44,7,0,credit card,Cancelled,9733.08
100357,2023-11-19,1248,north,Clothing,52.26,0,0,Debit Card,Returned,0.0
100358,2023-12-26,1525,South,Home,1161.22,1,0,UPI,Delivered,1161.22
100359,2023-06-23,1461,,electronics,82.82,4,0,COD,In Transit,331.28
100360,2023-10-07,1012,East,electronics,62.04,2,5,credit card,Returned,117.87599999999999
100361,2023-04-24,1383,South,Clothing,647.58,0,0,COD,In Transit,0.0
100362,2023-10-15,1555,North,Clothing,99.3,1,20,Credit Card,In Transit,79.44
100363,2023-12-08,1398,SOUTH,electronics,1184.77,4,5,Credit Card,delivered,4502.125999999999
100364,2023-05-31,1018,West,Clothing,796.7,1,10,COD,Cancelled,717.0300000000001
100365,2023-05-07,1574,North,electronics,48.41,5,10,,In Transit,217.845
100366,2023-06-04,1490,north,,65.55,7,0,Credit Card,Returned,458.84999999999997
100367,2023-09-30,1418,West,Clothing,920.94,0,0,COD,In Transit,0.0
100368,2023-04-14,1336,East,,1210.14,3,0,Debit Card,Cancelled,3630.42
100369,2023-10-26,1418,West,,659.51,3,15,Debit Card,Delivered,1681.7504999999999
100370,2023-09-03,1121,SOUTH,Clothing,834.1,4,10,Credit Card,In Transit,3631.4710708223306
100371,2023-06-25,1431,,electronics,1200.75,1,0,COD,Returned,1200.75
100372,2023-02-08,1043,South,Clothng,917.71,2,20,COD,Delivered,1468.3360000000002
100373,2023-06-19,1316,SOUTH,electronics,341.02,0,0,COD,Delivered,0.0
100374,2023-09-04,1380,,Electronics,921.51,3,10,,delivered,2488.0769999999998
100375,2023-01-26,1144,SOUTH,Clothing,944.28,3,5,Credit Card,delivered,2691.198
100376,2023-12-21,1326,South,Home,1102.49,1,15,,In Transit,937.1165
100377,2023-11-02,1362,West,Clothing,933.21,3,-5,COD,Returned,2939.6115000000004
100378,2023-01-13,1049,north,Electronics,1454.02,6,15,credit card,delivered,7415.501999999999
100379,2023-11-12,1064,South,,299.95,7,5,COD,Cancelled,1994.6675
100380,2023-11-09,1354,South,Home,1426.88,1,0,credit card,Cancelled,1463.7448903737775
100381,2023-02-05,1163,,Home,809.82,0,20,Debit Card,Delivered,0.0
100382,2023-06-22,1140,East,electronics,1009.57,1,5,credit card,Delivered,959.0915
100383,2023-01-20,1127,West,Clothng,153.7,3,0,Debit Card,Delivered,461.09999999999997
100384,2023-11-17,1397,South,electronics,573.96,1,15,Credit Card,Cancelled,487.86600000000004
100385,2023-09-21,1462,north,Home,1155.22,3,0,,delivered,3384.247392076847
100386,2023-05-22,1186,North,Home,1061.83,5,0,,delivered,5309.15
100387,2023-05-23,1189,West,Clothng,65.01,4,-5,Debit Card,In Transit,244.76740578935906
100388,2023-04-02,1387,East,Clothing,822.16,3,5,Debit Card,Returned,2343.156
100389,2023-12-20,1428,SOUTH,Clothng,136.98,6,0,COD,Cancelled,821.8799999999999
100390,2023-11-18,1283,South,,1493.81,6,15,UPI,Delivered,7618.4310000000005
100391,2023-10-15,1236,north,electronics,1346.46,6,20,Debit Card,Returned,6463.008000000001
100392,2023-08-03,1193,West,Clothing,36.52,6,0,credit card,Delivered,219.12
100393,2023-12-08,1286,north,electronics,1288.68,3,10,Credit Card,Returned,3479.436
100394,2023-02-20,1135,north,Clothng,1379.55,3,15,,Returned,3517.8524999999995
100395,2023-06-02,1170,,Clothing,533.55,4,0,credit card,delivered,2134.2
100396,2023-07-05,1158,SOUTH,Clothng,1080.65,5,5,,In Transit,5133.0875
100397,2023-03-04,1200,East,,665.95,7,0,Credit Card,In Transit,4661.650000000001
100398,2023-07-09,1486,West,Electronics,984.57,2,15,credit card,Delivered,1673.769
100399,2023-05-05,1556,South,Home,513.77,3,20,,Cancelled,1233.048
100400,2023-05-30,1582,East,Clothing,487.23,2,0,Debit Card,In Transit,974.46
100401,2023-11-10,1503,South,Home,639.53,0,20,UPI,Cancelled,0.0
100402,2023-02-27,1370,North,Electronics,222.62,5,15,Debit Card,Delivered,946.1349999999999
100403,2023-12-08,1102,north,Clothing,1247.55,7,0,,Cancelled,8732.85
100404,2023-11-01,1124,North,Home,526.3,1,10,COD,Returned,473.66999999999996
100405,2023-06-29,1312,,Home,603.22,2,0,credit card,Returned,1206.44
100406,2023-06-19,1457,north,Clothing,1341.61,6,-5,UPI,Delivered,8452.143
100407,2023-11-22,1229,SOUTH,Home,747.45,5,10,credit card,Cancelled,3363.525
100408,2023-09-28,1196,East,Home,818.66,0,10,COD,Cancelled,0.0
100409,2023-02-23,1422,South,Clothing,1434.96,5,10,COD,Delivered,6457.320000000001
100410,2023-04-11,1571,,Home,1330.66,1,10,COD,In Transit,1197.594
100411,2023-09-21,1170,SOUTH,Home,258.35,3,20,,delivered,620.0400000000001
100412,2023-02-22,1381,South,electronics,712.46,3,10,Debit Card,In Transit,1923.642
100413,2023-03-01,1172,East,,1457.09,6,-5,,delivered,9179.667
100414,2023-04-18,1452,West,electronics,561.69,3,10,Debit Card,Cancelled,1516.563
100415,2023-01-05,1349,,Electronics,560.5,4,0,UPI,delivered,2242.0
100416,2023-04-13,1493,North,electronics,296.57,4,-5,COD,delivered,1245.594
100417,2023-07-15,1003,North,electronics,175.91,4,10,Debit Card,Cancelled,633.276
100418,2023-09-19,1092,South,Electronics,1111.76,6,10,Credit Card,Returned,6003.504
100419,2023-12-31,1005,South,Home,1156.2,4,105,Credit Card,delivered,-231.2400000000002
100420,2023-12-16,1287,South,Home,1453.67,0,0,Debit Card,Delivered,0.0
100421,2023-02-16,1145,,electronics,1161.26,7,5,UPI,In Transit,7722.378999999999
100422,2023-12-21,1423,East,Electronics,368.81,6,0,credit card,Cancelled,2212.86
100423,2023-11-07,1456,West,Home,64.97,5,10,,Cancelled,292.365
100424,2023-11-04,1201,North,Clothng,1478.23,0,20,COD,delivered,0.0
100425,2023-05-24,1211,SOUTH,Clothing,513.97,3,105,Debit Card,Returned,-77.09550000000007
100426,2023-09-26,1005,north,Clothing,471.4,1,5,UPI,Returned,410.6765691876642
100427,2023-05-04,1375,,,1359.4,4,15,,In Transit,4621.96
100428,2023-04-16,1446,,Clothing,879.72,5,-5,credit card,In Transit,4618.530000000001
100429,2023-06-07,1105,East,electronics,326.23,1,10,UPI,Returned,217.96209811910424
100430,2023-05-27,1400,North,Clothing,1334.2,6,0,credit card,Returned,8005.200000000001
100431,2023-05-25,1095,West,Clothing,1490.07,6,10,Credit Card,Returned,8046.378000000001
100432,2023-04-30,1387,East,Clothng,134.58,0,105,,delivered,-0.0
100433,2023-11-15,1451,SOUTH,Home,1294.07,4,105,,Delivered,-258.8140000000002
100434,2023-10-02,1415,North,Clothng,588.82,6,10,credit card,In Transit,3179.628
100435,2023-04-02,1503,East,electronics,788.49,0,20,Credit Card,Cancelled,0.0
100436,2023-02-27,1453,North,Clothing,1372.65,0,0,COD,Returned,0.0
100437,2023-12-12,1290,North,Home,1460.2,2,0,Debit Card,Returned,4834.813784788035
100438,2023-08-17,1533,,,396.94,5,105,Credit Card,Delivered,-88.8512963025752
100439,2023-04-27,1192,West,,323.21,0,0,UPI,Returned,0.0
100440,2023-11-14,1149,,Clothing,125.37,3,0,credit card,In Transit,376.11
100441,2023-10-06,1514,north,Clothing,844.89,6,5,,Returned,4815.873
100442,2023-05-07,1392,West,,25.34,0,10,UPI,Delivered,0.0
100443,2023-05-09,1315,North,,620.79,4,10,,delivered,2234.844
100444,2023-02-27,1075,East,electronics,114.71,6,0,Credit Card,In Transit,688.26
100445,2023-05-02,1598,SOUTH,Clothing,610.81,7,-5,,delivered,4489.4535000000005
100446,2023-01-01,1269,West,,64.7,7,-5,,Cancelled,475.5450000000001
100447,2023-08-27,1224,north,Electronics,1253.65,6,0,,Delivered,7521.900000000001
100448,2023-10-17,1529,North,,318.56,3,5,,Cancelled,907.8960000000001
100449,2023-04-06,1112,SOUTH,Home,495.82,0,15,UPI,Cancelled,0.0
100450,2023-05-06,1250,West,Home,1305.72,3,10,credit card,Cancelled,3525.444
100451,2023-04-28,1232,,Electronics,1120.67,0,0,Debit Card,Cancelled,0.0
100452,2023-02-17,1082,,electronics,332.46,5,5,UPI,Delivered,1579.185
100453,2023-03-30,1124,West,Clothing,112.49,3,0,COD,delivered,337.46999999999997
100454,2023-08-25,1174,West,Clothing,1074.93,1,0,credit card,Returned,1074.93
100455,2023-09-29,1068,West,,589.1,2,5,credit card,Cancelled,1119.29
100456,2023-07-08,1046,SOUTH,Home,1150.29,3,10,COD,Returned,3105.783
100457,2023-07-11,1255,,electronics,670.72,4,15,Credit Card,Returned,2280.448
100458,2023-03-10,1029,East,electronics,522.27,7,15,COD,Cancelled,3107.5065
100459,2023-10-05,1280,north,electronics,679.55,2,0,Credit Card,In Transit,1359.1
100460,2023-12-15,1236,north,,1124.1,2,15,Debit Card,Returned,1910.9699999999998
100461,2023-09-04,1247,North,Clothing,1353.82,0,0,Credit Card,In Transit,0.0
100462,2023-03-17,1367,South,electronics,79.4,3,5,Debit Card,delivered,226.29
100463,2023-06-03,1494,East,,788.55,5,15,Debit Card,Returned,3351.3375
100464,2023-05-24,1024,,,54.09,6,10,,Delivered,292.086
100465,2023-03-27,1585,North,Electronics,705.27,2,5,,delivered,1340.013
100466,2023-07-04,1489,North,Clothng,1328.5,4,10,COD,delivered,4596.407551173532
100467,2023-10-12,1493,West,electronics,545.58,7,-5,Debit Card,In Transit,4010.0130000000004
100468,2023-08-08,1313,South,Clothng,1399.01,5,10,Credit Card,Cancelled,6295.545
100469,2023-03-10,1374,,Clothing,947.76,7,15,UPI,Delivered,5639.172
100470,2023-02-16,1024,South,,1401.56,7,105,,Delivered,-490.54600000000045
100471,2023-04-04,1333,East,electronics,1136.96,5,15,credit card,In Transit,4832.08
100472,2023-08-26,1354,South,Home,159.64,4,10,credit card,In Transit,574.704
100473,2023-07-23,1115,North,Clothing,350.57,6,0,Credit Card,delivered,2103.42
100474,2023-08-06,1047,South,Electronics,594.28,4,0,,In Transit,2377.12
100475,2023-12-07,1098,South,Electronics,259.31,0,10,UPI,Cancelled,0.0
100476,2023-02-08,1458,north,Clothng,744.89,7,15,Debit Card,delivered,4569.641784132928
100477,2023-04-10,1522,,,709.7,1,5,,delivered,674.215
100478,2023-10-16,1596,,Clothng,1434.61,6,105,Credit Card,delivered,-430.3830000000004
100479,2023-09-11,1404,North,Home,653.42,3,0,Debit Card,Delivered,1960.2599999999998
100480,2023-08-10,1213,SOUTH,Home,1179.51,2,15,,Delivered,2005.167
100481,2023-12-23,1502,South,Electronics,1413.16,3,5,COD,delivered,4027.5060000000003
100482,2023-01-23,1447,South,electronics,1316.1,5,5,UPI,Cancelled,6251.474999999999
100483,2023-09-07,1575,West,Electronics,316.96,2,20,credit card,Returned,507.13599999999997
100484,2023-01-10,1257,,Electronics,746.56,6,0,Credit Card,delivered,4479.36
100485,2023-09-03,1120,South,Home,524.87,0,0,credit card,In Transit,0.0
100486,2023-11-21,1053,,Clothng,602.79,7,5,Debit Card,Returned,4008.5534999999995
100487,2023-04-10,1330,South,Home,544.41,7,5,Debit Card,Delivered,3620.3264999999997
100488,2023-10-17,1240,north,,1240.41,3,15,COD,Delivered,3163.0455
100489,2023-06-29,1529,North,Home,680.95,0,105,Debit Card,Returned,-0.0
100490,2023-08-11,1482,,Home,787.92,0,0,Debit Card,In Transit,0.0
100491,2023-09-07,1186,East,Electronics,1473.76,6,10,credit card,Delivered,7958.304
100492,2023-05-27,1261,North,electronics,94.67,3,10,credit card,Delivered,255.609
100493,2023-04-06,1363,West,Electronics,734.5,3,105,Credit Card,delivered,-110.1750000000001
100494,2023-09-14,1490,North,Clothing,1162.22,6,-5,Credit Card,Cancelled,7321.986
100495,2023-11-21,1430,South,Home,230.99,6,15,Debit Card,In Transit,1178.049
100496,2023-01-04,1238,West,Home,919.24,2,5,,delivered,1891.37686642809
100497,2023-01-16,1303,North,Clothing,363.0,5,0,UPI,Cancelled,1815.0
100498,2023-10-07,1297,West,Home,1301.77,5,0,Credit Card,Delivered,6508.85
100499,2023-12-02,1075,East,Home,494.01,6,10,Debit Card,Cancelled,2667.654
100500,2023-09-04,1332,North,,496.95,4,15,,Delivered,1689.6299999999999
100501,2023-09-15,1473,,Home,899.3,0,10,,delivered,0.0
100502,2023-06-09,1282,,Clothing,279.43,7,15,credit card,Delivered,1662.6085
100503,2023-12-06,1590,SOUTH,Electronics,430.91,5,5,,Cancelled,2795.1084150530914
100504,2023-06-01,1071,South,Home,627.86,1,15,COD,delivered,533.681
100505,2023-06-27,1262,West,electronics,533.69,6,0,credit card,Cancelled,3202.1400000000003
100506,2023-06-12,1574,SOUTH,Clothing,789.69,6,0,credit card,Cancelled,4738.14
100507,2023-02-02,1011,SOUTH,Clothng,901.46,2,0,COD,Returned,1802.92
100508,2023-06-28,1140,north,,852.17,6,20,credit card,Delivered,4090.4159999999997
100509,2023-04-11,1554,West,Clothing,982.98,2,0,Credit Card,Delivered,817.9627235450722
100510,2023-09-25,1016,SOUTH,Electronics,465.09,4,20,credit card,Cancelled,1488.288
100511,2023-11-19,1062,north,Clothing,194.01,4,0,COD,Delivered,776.04
100512,2023-03-06,1252,SOUTH,Clothng,1142.41,6,5,Debit Card,In Transit,6511.737000000001
100513,2023-06-17,1464,South,,1276.92,0,-5,Debit Card,Delivered,0.0
100514,2023-11-26,1375,East,electronics,389.22,2,10,Debit Card,delivered,700.5960000000001
100515,2023-02-12,1519,north,Clothng,613.6,2,0,COD,Delivered,1227.2
100516,2023-02-13,1089,East,Clothing,750.36,1,0,COD,In Transit,750.36
100517,2023-10-12,1174,West,Clothng,802.32,0,-5,Credit Card,Cancelled,0.0
100518,2023-01-12,1075,South,Clothing,990.94,0,5,COD,Delivered,0.0
100519,2023-04-05,1399,north,electronics,67.2,5,10,,delivered,302.40000000000003
100520,2023-10-29,1070,West,electronics,1083.61,4,5,Debit Card,In Transit,4117.718
100521,2023-09-10,1179,SOUTH,Electronics,97.65,5,0,COD,Returned,488.25
100522,2023-08-30,1123,,electronics,705.09,7,0,UPI,Cancelled,4935.63
100523,2023-02-04,1380,North,Home,1242.37,0,10,credit card,Cancelled,0.0
100524,2023-08-03,1292,West,Clothng,679.57,6,15,Credit Card,Cancelled,3465.807
100525,2023-12-03,1194,East,Clothng,227.89,1,0,Debit Card,In Transit,227.89
100526,2023-03-31,1227,South,Clothing,1477.63,6,15,,Delivered,7535.9130000000005
100527,2023-09-21,1430,South,electronics,1334.48,6,20,,Delivered,6405.504000000001
100528,2023-04-03,1435,West,Electronics,1158.11,0,-5,Debit Card,Delivered,0.0
100529,2023-03-31,1460,SOUTH,Electronics,620.21,5,0,,Delivered,3101.05
100530,2023-04-25,1020,North,Electronics,279.85,3,0,UPI,Cancelled,839.5500000000001
100531,2023-04-15,1063,East,,1412.41,6,20,Credit Card,Returned,6779.568000000001
100532,2023-07-15,1164,West,Home,800.86,6,0,credit card,Cancelled,3864.9442622675087
100533,2023-11-10,1026,West,electronics,1279.27,3,0,Credit Card,Returned,3837.81
100534,2023-04-24,1310,,Electronics,516.43,1,20,Credit Card,Returned,413.144
100535,2023-03-16,1284,South,Home,506.26,4,0,Debit Card,Delivered,2025.04
100536,2023-08-05,1280,East,Clothng,1478.38,2,5,COD,delivered,2808.922
100537,2023-10-04,1163,North,Clothing,785.14,0,5,credit card,In Transit,0.0
100538,2023-09-06,1223,South,electronics,215.34,5,20,Credit Card,delivered,861.3600000000001
100539,2023-06-13,1145,West,electronics,333.41,7,0,UPI,Returned,2333.8700000000003
100540,2023-12-23,1029,South,,725.51,4,20,Debit Card,delivered,2321.632
100541,2023-07-11,1044,South,Clothng,68.49,5,10,COD,Returned,308.205
100542,2023-08-15,1470,north,electronics,696.49,4,5,COD,Cancelled,2646.662
100543,2023-06-26,1033,South,,631.32,0,0,Debit Card,Cancelled,0.0
100544,2023-04-09,1426,SOUTH,,1170.11,2,0,Credit Card,Delivered,2340.22
100545,2023-02-05,1220,South,,535.64,0,10,,In Transit,0.0
100546,2023-04-06,1533,SOUTH,electronics,1473.91,2,5,Debit Card,Cancelled,2800.429
100547,2023-06-01,1366,East,electronics,275.25,5,-5,,In Transit,1445.0625
100548,2023-05-31,1549,South,electronics,888.53,1,5,COD,Delivered,844.1034999999999
100549,2023-07-09,1581,North,Home,139.1,2,5,COD,In Transit,264.28999999999996
100550,2023-08-12,1115,SOUTH,,1102.13,7,5,UPI,Cancelled,7329.164500000001
100551,2023-02-06,1238,SOUTH,Home,1492.16,4,15,UPI,Cancelled,5073.344
100552,2023-09-25,1334,West,Clothing,1229.61,1,5,COD,delivered,1168.1294999999998
100553,2023-07-02,1440,East,electronics,835.78,5,0,UPI,delivered,4178.9
100554,2023-01-13,1147,South,Clothng,729.69,3,20,UPI,delivered,1751.2560000000003
100555,2023-10-06,1008,,Electronics,1253.37,1,10,UPI,In Transit,1150.9382588131994
100556,2023-08-05,1287,North,Clothing,1404.28,2,10,COD,Cancelled,2527.704
100557,2023-12-21,1387,West,Electronics,1483.86,7,10,Credit Card,Delivered,9348.318
100558,2023-12-27,1049,East,Electronics,597.83,1,15,Credit Card,Returned,508.1555
100559,2023-10-13,1516,SOUTH,electronics,1486.42,7,0,credit card,Cancelled,10404.94
100560,2023-09-30,1586,North,Clothng,238.11,7,0,UPI,delivered,1666.77
100561,2023-03-03,1277,South,Electronics,384.06,5,20,Credit Card,delivered,1536.24
100562,2023-03-25,1299,,,138.08,1,0,credit card,In Transit,138.08
100563,2023-08-05,1588,north,Electronics,411.25,5,15,Debit Card,delivered,725.5836663310779
100564,2023-12-08,1134,north,Clothing,1153.07,3,0,UPI,In Transit,3459.21
100565,2023-07-06,1579,East,Clothng,1280.12,2,0,Credit Card,Delivered,2560.24
100566,2023-01-19,1146,,Clothng,1169.44,6,0,Credit Card,delivered,7016.64
100567,2023-06-26,1489,North,Electronics,948.44,4,5,,In Transit,3604.072
100568,2023-04-10,1477,West,Clothng,773.38,1,10,Credit Card,delivered,696.042
100569,2023-08-21,1158,North,Clothing,1064.51,6,0,,In Transit,6387.0599999999995
100570,2023-03-17,1383,,Clothing,589.3,0,0,credit card,Cancelled,0.0
100571,2023-09-22,1162,SOUTH,Clothing,1262.76,4,-5,,In Transit,5303.592000000001
100572,2023-10-11,1440,north,,1017.4,1,5,Debit Card,Returned,966.53
100573,2023-07-25,1188,East,electronics,1048.22,4,20,UPI,Delivered,3354.304
100574,2023-08-11,1414,South,Electronics,806.22,6,-5,Credit Card,Cancelled,5079.186
100575,2023-02-21,1338,North,Clothng,1328.42,0,105,COD,Delivered,-0.0
100576,2023-12-05,1180,north,Clothing,381.76,4,20,UPI,Cancelled,819.2200539177843
100577,2023-05-24,1287,West,Electronics,574.82,6,0,COD,delivered,3448.92
100578,2023-03-10,1186,East,Electronics,1167.58,4,105,credit card,In Transit,-233.5160000000002
100579,2023-04-09,1137,South,electronics,741.66,0,20,Credit Card,delivered,0.0
100580,2023-01-25,1129,North,,1334.37,7,20,UPI,Delivered,7472.472000000001
100581,2023-02-22,1193,West,Clothng,522.87,0,0,UPI,Delivered,0.0
100582,2023-05-31,1315,South,,557.15,0,105,Credit Card,Cancelled,-0.0
100583,2023-05-24,1143,SOUTH,Clothng,1333.66,7,15,Debit Card,Delivered,7935.277
100584,2023-02-26,1015,north,Clothing,699.23,7,15,credit card,In Transit,6661.205494011078
100585,2023-02-08,1301,SOUTH,Clothing,776.61,3,0,Credit Card,Delivered,2972.7919086170195
100586,2023-04-19,1422,north,Electronics,502.48,5,0,,delivered,2512.4
100587,2023-06-30,1244,West,Clothng,418.62,5,105,UPI,In Transit,-104.65500000000009
